Type ,Ligne,Identifiant de l'élément,Structure,Statut de l'élément,Nom base français,Nom attribut français,Nom frontière français,Code de la catégorie,Tags français,Unité français,Contributeur,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Type poste,Nom poste français,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
,Elément,25788,élément décomposé par poste et par gaz,Valide générique,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,,Combustibles > Organiques > Gazeux,"combustible gazeux, biopropane, HVO, gaz, huiles végétales hydro-traitées, huile de palme",kgCO2e/kg,PRIMAGAZ,,,GreenFlex,France continentale,France continentale,Juin 2017,,31/12/2020,20%,Données de l'article L229-25 de la loi TECV,3/4,4.0/4,Bonne,Très bonne,Bonne,Bonne,Bonne,Très bonne,<p>Sans Changement d'Affectation des Sols (CAS)</p>,,,0.592,0.561,0.0201,0,6.68E-4,,,,,,,,,,,9.88E-3,0
,Poste,25788,élément décomposé par poste et par gaz,Valide générique,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,,Combustibles > Organiques > Gazeux,"combustible gazeux, biopropane, HVO, gaz, huiles végétales hydro-traitées, huile de palme",kgCO2e/kg,PRIMAGAZ,,,GreenFlex,France continentale,France continentale,Juin 2017,,31/12/2020,20%,Données de l'article L229-25 de la loi TECV,3/4,4.0/4,Bonne,Très bonne,Bonne,Bonne,Bonne,Très bonne,<p>Sans Changement d'Affectation des Sols (CAS)</p>,Amont,,0.592,0.561,0.0201,0,6.68E-4,,,,,,,,,,,9.88E-3,0
,Poste,25788,élément décomposé par poste et par gaz,Valide générique,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,,Combustibles > Organiques > Gazeux,"combustible gazeux, biopropane, HVO, gaz, huiles végétales hydro-traitées, huile de palme",kgCO2e/kg,PRIMAGAZ,,,GreenFlex,France continentale,France continentale,Juin 2017,,31/12/2020,20%,Données de l'article L229-25 de la loi TECV,3/4,4.0/4,Bonne,Très bonne,Bonne,Bonne,Bonne,Très bonne,<p>Sans Changement d'Affectation des Sols (CAS)</p>,Combustion,,0,0,0,0,0,,,,,,,,,,,0,0
,Elément,25789,élément décomposé par poste et par gaz,Valide générique,Biopropane,mix représentatif de biomasse sans changement d'affectation des sols,,Combustibles > Organiques > Gazeux,"combustible gazeux, biopropane, HVO, gaz, huiles végétales hydro-traitées, mix",kgCO2e/GJ PCI,PRIMAGAZ,,,GreenFlex,France continentale,France continentale,Juin 2017,,31/12/2020,20%,Données de l'article L229-25 de la loi TECV,4/4,4.0/4,Bonne,Très bonne,Bonne,Bonne,Bonne,Très bonne,,,,16.7,14,0.477,1.1,0.85,,,,,,,,,,,0.319,0
,Poste,25789,élément décomposé par poste et par gaz,Valide générique,Biopropane,mix représentatif de biomasse sans changement d'affectation des sols,,Combustibles > Organiques > Gazeux,"combustible gazeux, biopropane, HVO, gaz, huiles végétales hydro-traitées, mix",kgCO2e/GJ PCI,PRIMAGAZ,,,GreenFlex,France continentale,France continentale,Juin 2017,,31/12/2020,20%,Données de l'article L229-25 de la loi TECV,4/4,4.0/4,Bonne,Très bonne,Bonne,Bonne,Bonne,Très bonne,,Amont,,16.7,14,0.477,1.1,0.85,,,,,,,,,,,0.319,0
,Poste,25789,élément décomposé par poste et par gaz,Valide générique,Biopropane,mix représentatif de biomasse sans changement d'affectation des sols,,Combustibles > Organiques > Gazeux,"combustible gazeux, biopropane, HVO, gaz, huiles végétales hydro-traitées, mix",kgCO2e/GJ PCI,PRIMAGAZ,,,GreenFlex,France continentale,France continentale,Juin 2017,,31/12/2020,20%,Données de l'article L229-25 de la loi TECV,4/4,4.0/4,Bonne,Très bonne,Bonne,Bonne,Bonne,Très bonne,,Combustion,,0,0,0,0,0,,,,,,,,,,,0,0
,Elément,25790,élément décomposé par poste et par gaz,Valide générique,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,,Combustibles > Organiques > Gazeux,"combustible gazeux, biopropane, HVO, gaz, huiles végétales hydro-traitées, huile de palme",kgCO2e/GJ PCI,PRIMAGAZ,,,GreenFlex,France continentale,France continentale,Juin 2017,,31/12/2020,20%,Données de l'article L229-25 de la loi TECV,4/4,4.0/4,Bonne,Très bonne,Bonne,Bonne,Bonne,Très bonne,,,,28.6,21.4,0.539,0,5.71,,,,,,,,,,,0.991,0
,Poste,25790,élément décomposé par poste et par gaz,Valide générique,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,,Combustibles > Organiques > Gazeux,"combustible gazeux, biopropane, HVO, gaz, huiles végétales hydro-traitées, huile de palme",kgCO2e/GJ PCI,PRIMAGAZ,,,GreenFlex,France continentale,France continentale,Juin 2017,,31/12/2020,20%,Données de l'article L229-25 de la loi TECV,4/4,4.0/4,Bonne,Très bonne,Bonne,Bonne,Bonne,Très bonne,,Amont,,28.6,21.4,0.539,0,5.71,,,,,,,,,,,0.991,0
,Poste,25790,élément décomposé par poste et par gaz,Valide générique,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,,Combustibles > Organiques > Gazeux,"combustible gazeux, biopropane, HVO, gaz, huiles végétales hydro-traitées, huile de palme",kgCO2e/GJ PCI,PRIMAGAZ,,,GreenFlex,France continentale,France continentale,Juin 2017,,31/12/2020,20%,Données de l'article L229-25 de la loi TECV,4/4,4.0/4,Bonne,Très bonne,Bonne,Bonne,Bonne,Très bonne,,Combustion,,0,0,0,0,0,,,,,,,,,,,0,0
,Elément,25791,élément décomposé par poste et par gaz,Valide générique,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,,Combustibles > Organiques > Gazeux,"combustible gazeux, biopropane, HVO, gaz, huiles végétales hydro-traitées, huile de palme",kgCO2e/GJ PCI,PRIMAGAZ,,,GreenFlex,France continentale,France continentale,Juin 2017,,31/12/2020,20%,Données de l'article L229-25 de la loi TECV,4/4,4.0/4,Bonne,Très bonne,Bonne,Bonne,Bonne,Très bonne,,,,42.8,21.4,0.539,14.1,5.71,,,,,,,,,,,0.991,0
